"","Rat_EntrezGene.ID","Mouse_EntrezGene.ID","MouseVsRat_EntrezGene.ID"
"11060","292073","50917","50917_292073"
"11061","305392","54392","54392_305392"
"11062","295934","76969","76969_295934"
"11063","500575","213491","213491_500575"
"11064","690344","107197","107197_690344"
"11065","116839","116838","116838_116839"
"11066","303024","103583","103583_303024"
"11067","293888","67759","67759_293888"
"11068","366951","170729","170729_366951"
"11069","362624","74777","74777_362624"
"11070","360819","71954","71954_360819"
"11071","300045","109075","109075_300045"
"11072","303559","80981","80981_303559"
"11073","498741","218121","218121_498741"
"11074","288517","545817","545817_288517"
"11075","316102","93730","93730_316102"
"11076","301011","22273","22273_301011"
"11077","688311","70317","70317_688311"
"11078","293700","67674","67674_293700"
"11079","266761","102294","102294_266761"
"11080","85249","18631","18631_85249"
"11081","25630","18746","18746_25630"
"11082","252915","17121","17121_252915"
"11083","499870","19361","19361_499870"
"11084","304063","23872","23872_304063"
"11085","304431","231769","231769_304431"
"11086","291060","67797","67797_291060"
"11087","171455","66482","66482_171455"
"11088","303592","24086","24086_303592"
"11089","314644","102115","102115_314644"
"11090","310306","72607","72607_310306"
"11091","360760","72587","72587_360760"
"11092","308896","74996","74996_308896"
"11093","680308","17768","17768_680308"
"11094","84429","223604","223604_84429"
"11095","362040","66357","66357_362040"
"11096","294679","68558","68558_294679"
"11097","683519","64655","64655_683519"
"11098","497931","320207","320207_497931"
"11099","685398","241289","241289_685398"
"11100","362597","230752","230752_362597"
"11101","287608","20922","20922_287608"
"11102","289783","52915","52915_289783"
"11103","360514","79560","79560_360514"
"11104","116504","26936","26936_116504"
"11105","100364240","100503185","100503185_100364240"
"11106","309262","18194","18194_309262"
"11107","360426","53357","53357_360426"
"11108","682902","66464","66464_682902"
"11109","498353","212986","212986_498353"
"11110","81761","215615","215615_81761"
"11111","690777","70432","70432_690777"
"11112","116782","93706","93706_116782"
"11113","298549","76824","76824_298549"
"11114","65044","94192","94192_65044"
"11115","500917","70113","70113_500917"
"11116","365387","69287","69287_365387"
"11117","293637","22113","22113_293637"
"11118","360731","71338","71338_360731"
"11119","309031","67143","67143_309031"
"11120","116682","70789","70789_116682"
"11121","292894","66394","66394_292894"
"11122","498281","71740","71740_498281"
"11123","361365","20021","20021_361365"
"11124","311491","66328","66328_311491"
"11125","266601","67952","67952_266601"
"11126","315769","56404","56404_315769"
"11127","302422","72621","72621_302422"
"11128","304375","231801","231801_304375"
"11129","307067","208440","208440_307067"
"11130","362403","67582","67582_362403"
"11131","25318","14272","14272_25318"
"11132","297942","66625","66625_297942"
"11133","170956","231386","231386_170956"
"11134","27137","15467","15467_27137"
"11135","312444","76614","76614_312444"
"11136","307920","382035","382035_307920"
"11137","302948","106393","106393_302948"
"11138","307649","109006","109006_307649"
"11139","361438","104346","104346_361438"
"11140","363984","56489","56489_363984"
"11141","294972","72039","72039_294972"
"11142","361726","66072","66072_361726"
"11143","24932","12504","12504_24932"
"11144","302671","108012","108012_302671"
"11145","80773","66427","66427_80773"
"11146","64355","54135","54135_64355"
"11147","498795","74186","74186_498795"
"11148","50545","29861","29861_50545"
"11149","362987","68708","68708_362987"
"11150","292007","64340","64340_292007"
"11151","294011","94279","94279_294011"
"11152","361503","67425","67425_361503"
"11153","140910","66234","66234_140910"
"11154","317259","53610","53610_317259"
"11155","363138","56032","56032_363138"
"11156","619549","74411","74411_619549"
"11157","100362471","381582","381582_100362471"
"11158","246294","71648","71648_246294"
"11159","363272","18582","18582_363272"
"11160","311352","75894","75894_311352"
"11161","85263","20523","20523_85263"
"11162","361074","67554","67554_361074"
"11163","305684","67630","67630_305684"
"11164","362863","103220","103220_362863"
"11165","286990","268741","268741_286990"
"11166","60382","99889","99889_60382"
"11167","310025","68927","68927_310025"
"11168","100359546","115488195","115488195_100359546"
"11169","687508","12865","12865_687508"
"11170","297801","497097","497097_297801"
"11171","364648","20419","20419_364648"
"11172","361567","75736","75736_361567"
"11173","687808","66859","66859_687808"
"11174","171498","170755","170755_171498"
"11175","85491","20955","20955_85491"
"11176","192351","50762","50762_192351"
"11177","170916","74142","74142_170916"
"11178","315094","59053","59053_315094"
"11179","84360","12725","12725_84360"
"11180","311865","96979","96979_311865"
"11181","315994","102626","102626_315994"
"11182","29431","18479","18479_29431"
"11183","316098","66446","66446_316098"
"11184","497958","276919","276919_497958"
"11185","360840","14270","14270_360840"
"11186","297444","243538","243538_297444"
"11187","290729","234258","234258_290729"
"11188","307950","234878","234878_307950"
"11189","298657","12353","12353_298657"
"11190","29640","13481","13481_29640"
"11191","296394","13480","13480_296394"
"11192","25059","15277","15277_25059"
"11193","301254","224805","224805_301254"
"11194","315707","12988","12988_315707"
"11195","308965","70261","70261_308965"
"11196","298648","230908","230908_298648"
"11197","305343","71521","71521_305343"
"11198","54311","21854","21854_54311"
"11199","500084","21848","21848_500084"
"11200","313707","50912","50912_313707"
"11201","29624","11690","11690_29624"
"11202","303190","246782","246782_303190"
"11203","307604","114615","114615_307604"
"11204","288054","239839","239839_288054"
"11205","305837","219022","219022_305837"
"11206","29611","13171","13171_29611"
"11207","364975","270076","270076_364975"
"11208","100360427","104394","104394_100360427"
"11209","500199","69956","69956_500199"
"11210","298404","230098","230098_298404"
"11211","363077","213550","213550_363077"
"11212","60629","107448","107448_60629"
"11213","500262","243574","243574_500262"
"11214","298508","56031","56031_298508"
"11215","290549","80795","80795_290549"
"11216","292888","84113","84113_292888"
"11217","292889","75613","75613_292889"
"11218","363767","320712","320712_363767"
"11219","305123","114642","114642_305123"
"11220","289990","67089","67089_289990"
"11221","313865","240174","240174_313865"
"11222","311437","215653","215653_311437"
"11223","291906","14339","14339_291906"
"11224","501664","66294","66294_501664"
"11225","317368","53627","53627_317368"
"11226","494338","217069","217069_494338"
"11227","291259","66505","66505_291259"
"11228","287731","268490","268490_287731"
"11229","29398","20868","20868_29398"
"11230","287805","70355","70355_287805"
"11231","83509","20540","20540_83509"
"11232","100359714","70998","70998_100359714"
"11233","84472","16201","16201_84472"
"11234","25007","21337","21337_25007"
"11235","362461","74741","74741_362461"
"11236","364240","108671","108671_364240"
"11237","362012","229707","229707_362012"
"11238","363197","224807","224807_363197"
"11239","362530","100182","100182_362530"
"11240","24834","21877","21877_24834"
"11241","680465","67091","67091_680465"
"11242","361659","101476","101476_361659"
"11243","315465","77609","77609_315465"
"11244","305203","231474","231474_305203"
"11245","310753","269473","269473_310753"
"11246","360667","69900","69900_360667"
"11247","79240","15370","15370_79240"
"11248","287840","319370","319370_287840"
"11249","315305","11908","11908_315305"
"11250","59074","55943","55943_59074"
"11251","305845","52535","52535_305845"
"11252","313323","101739","101739_313323"
"11253","301529","13437","13437_301529"
"11254","361643","30949","30949_361643"
"11255","687615","74890","74890_687615"
"11256","362485","12448","12448_362485"
"11257","305338","11787","11787_305338"
"11258","306549","74653","74653_306549"
"11259","290408","67955","67955_290408"
"11260","102552055","654812","654812_102552055"
"11261","100361529","19367","19367_100361529"
"11262","501665","214601","214601_501665"
"11263","297728","67456","67456_297728"
"11264","303608","56095","56095_303608"
"11265","299899","68135","68135_299899"
"11266","499732","74435","74435_499732"
"11267","294362","52637","52637_294362"
"11268","305854","50524","50524_305854"
"11269","24399","14661","14661_24399"
"11270","361151","192169","192169_361151"
"11271","25058","15275","15275_25058"
"11272","364395","239126","239126_364395"
"11273","361531","54624","54624_361531"
"11274","24237","12274","12274_24237"
"11275","171116","74143","74143_171116"
"11276","315297","380969","380969_315297"
"11277","499931","77799","77799_499931"
"11278","79215","14489","14489_79215"
"11279","497798","109593","109593_497798"
"11280","83582","20017","20017_83582"
"11281","361432","12555","12555_361432"
"11282","287069","68015","68015_287069"
"11283","303497","71240","71240_303497"
"11284","287543","21927","21927_287543"
"11285","65042","94280","94280_65042"
"11286","298374","230596","230596_298374"
"11287","679532","54325","54325_679532"
"11288","288092","67846","67846_288092"
"11289","362960","13404","13404_362960"
"11290","289997","218977","218977_289997"
"11291","192280","244416","244416_192280"
"11292","81746","225467","225467_81746"
"11293","362017","72023","72023_362017"
"11294","310552","20319","20319_310552"
"11295","25290","11689","11689_25290"
"11296","100270678","216892","216892_100270678"
"11297","116686","14782","14782_116686"
"11298","298594","108911","108911_298594"
"11299","24807","21336","21336_24807"
"11300","303332","195040","195040_303332"
"11301","312113","236920","236920_312113"
"11302","114206","232286","232286_114206"
"11303","100360914","50754","50754_100360914"
"11304","314171","328110","328110_314171"
"11305","298544","73723","73723_298544"
"11306","688328","319530","319530_688328"
"11307","360589","70422","70422_360589"
"11308","29476","20340","20340_29476"
"11309","307395","319713","319713_307395"
"11310","501560","110651","110651_501560"
"11311","690161","330149","330149_690161"
"11312","289881","13486","13486_289881"
"11313","680987","68523","68523_680987"
"11314","292808","18624","18624_292808"
"11315","360741","27886","27886_360741"
"11316","171341","56615","56615_171341"
"11317","291939","109136","109136_291939"
"11318","64345","53417","53417_64345"
"11319","689161","57436","57436_689161"
"11320","688828","73532","73532_688828"
"11321","497867","66911","66911_497867"
"11322","363129","75686","75686_363129"
"11323","689914","666048","666048_689914"
"11324","296136","53885","53885_296136"
"11325","689397","56390","56390_689397"
"11326","290794","21951","21951_290794"
"11327","313245","64424","64424_313245"
"11328","292696","56457","56457_292696"
"11329","64631","67128","67128_64631"
"11330","499972","117590","117590_499972"
"11331","117098","18598","18598_117098"
"11332","299104","30795","30795_299104"
"11333","300799","13143","13143_300799"
"11334","102549061","319178","319178_102549061"
"11335","680312","319184","319184_680312"
"11336","691488","382522","382522_691488"
"11337","64647","319182","319182_64647"
"11338","295274","319190","319190_295274"
"11339","24829","319177","319177_24829"
"11340","303175","78303","78303_303175"
"11341","685701","73866","73866_685701"
"11342","309420","68034","68034_309420"
"11343","501647","78755","78755_501647"
"11344","363150","72341","72341_363150"
"11345","311639","74614","74614_311639"
"11346","300996","83486","83486_300996"
"11347","361615","320100","320100_361615"
"11348","361755","56454","56454_361755"
"11349","500989","22687","22687_500989"
