"","Rat_EntrezGene.ID","Mouse_EntrezGene.ID","MouseVsRat_EntrezGene.ID"
"11625","362893","216445","216445_362893"
"11626","432367","237636","237636_432367"
"11627","289335","96935","96935_289335"
"11628","84422","14587","14587_84422"
"11629","308282","268281","268281_308282"
"11630","308870","101706","101706_308870"
"11631","171554","72040","72040_171554"
"11632","25360","22095","22095_25360"
"11633","498001","68107","68107_498001"
"11634","287715","69847","69847_287715"
"11635","59117","239528","239528_59117"
"11636","497983","215512","215512_497983"
"11637","100361389","217219","217219_100361389"
"11638","307916","57340","57340_307916"
"11639","501023","404194","404194_501023"
"11640","100361506","70882","70882_100361506"
"11641","289928","218734","218734_289928"
"11642","305848","69890","69890_305848"
"11643","361034","268739","268739_361034"
"11644","300822","21778","21778_300822"
"11645","291964","234686","234686_291964"
"11646","494342","57370","57370_494342"
"11647","303330","69071","69071_303330"
"11648","303272","19193","19193_303272"
"11649","450224","18377","18377_450224"
"11650","297989","230073","230073_297989"
"11651","296098","329504","329504_296098"
"11652","685899","64817","64817_685899"
"11653","296384","98999","98999_296384"
"11654","362049","22253","22253_362049"
"11655","497979","67888","67888_497979"
"11656","288908","212139","212139_288908"
"11657","289625","83379","83379_289625"
"11658","298558","22704","22704_298558"
"11659","362227","66044","66044_362227"
"11660","315215","170790","170790_315215"
"11661","300053","16581","16581_300053"
"11662","25066","52118","52118_25066"
"11663","305539","114716","114716_305539"
"11664","308478","101809","101809_308478"
"11665","25261","15901","15901_25261"
"11666","362863","103220","103220_362863"
"11667","499260","246190","246190_499260"
"11668","171410","94180","94180_171410"
"11669","100361166","624910","624910_100361166"
"11670","500750","217951","217951_500750"
"11671","79032","380836","380836_79032"
"11672","108348166","380614","380614_108348166"
"11673","312701","93671","93671_312701"
"11674","171452","74760","74760_171452"
"11675","79126","12630","12630_79126"
"11676","362300","213990","213990_362300"
"11677","361671","101631","101631_361671"
"11678","310417","212127","212127_310417"
"11679","360918","56744","56744_360918"
"11680","114700","13115","13115_114700"
"11681","311374","213696","213696_311374"
"11682","499879","66811","66811_499879"
"11683","498171","66801","66801_498171"
"11684","361335","106894","106894_361335"
"11685","689274","170947","170947_689274"
"11686","286994","107515","107515_286994"
"11687","316663","50758","50758_316663"
"11688","64133","233781","233781_64133"
"11689","314321","72350","72350_314321"
"11690","299202","238323","238323_299202"
"11691","503052","238328","238328_503052"
"11692","362765","68737","68737_362765"
"11693","299207","58520","58520_299207"
"11694","207118","665775","665775_207118"
"11695","65048","245827","245827_65048"
"11696","311287","228432","228432_311287"
"11697","289820","66713","66713_289820"
"11698","304346","330216","330216_304346"
"11699","498703","212483","212483_498703"
"11700","365009","403395","403395_365009"
"11701","362971","223726","223726_362971"
"11702","81821","104418","104418_81821"
"11703","316976","320204","320204_316976"
"11704","306260","12339","12339_306260"
"11705","691920","668880","668880_691920"
"11706","171011","225030","225030_171011"
"11707","314381","217827","217827_314381"
"11708","295629","66205","66205_295629"
"11709","501101","224813","224813_501101"
"11710","25227","11881","11881_25227"
"11711","288920","68544","68544_288920"
"11712","290553","66175","66175_290553"
"11713","100911305","212679","212679_100911305"
"11714","691899","14123","14123_691899"
"11715","293874","225997","225997_293874"
"11716","498305","74717","74717_498305"
"11717","305471","56218","56218_305471"
"11718","498764","240185","240185_498764"
"11719","363018","319675","319675_363018"
"11720","29416","23923","23923_29416"
"11721","306424","71306","71306_306424"
"11722","287776","76380","76380_287776"
"11723","140726","140723","140723_140726"
"11724","140725","54377","54377_140725"
"11725","290551","218865","218865_290551"
"11726","362417","57890","57890_362417"
"11727","690035","76967","76967_690035"
"11728","499917","108832","108832_499917"
"11729","360616","19049","19049_360616"
"11730","302378","78134","78134_302378"
"11731","315170","73826","73826_315170"
"11732","66025","65086","65086_66025"
"11733","303016","77128","77128_303016"
"11734","498697","100503085","100503085_498697"
"11735","362197","26390","26390_362197"
"11736","64553","238161","238161_64553"
"11737","681316","100503386","100503386_681316"
"11738","502372","74075","74075_502372"
"11739","100361431","668110","668110_100361431"
"11740","170739","170738","170738_170739"
"11741","500087","66117","66117_500087"
"11742","29610","21814","21814_29610"
"11743","360553","327956","327956_360553"
"11744","288054","239839","239839_288054"
"11745","303122","213673","213673_303122"
"11746","296207","228715","228715_296207"
"11747","315126","27660","27660_315126"
"11748","100362915","100503355","100503355_100362915"
"11749","315133","67040","67040_315133"
"11750","287059","239691","239691_287059"
"11751","298906","217430","217430_298906"
"11752","311088","319876","319876_311088"
"11753","100359977","69655","69655_100359977"
"11754","494223","214931","214931_494223"
"11755","361326","68857","68857_361326"
"11756","360478","432995","432995_360478"
"11757","690751","319481","319481_690751"
"11758","266607","233081","233081_266607"
"11759","301039","382111","382111_301039"
"11760","500692","101055670","101055670_500692"
"11761","366064","26877","26877_366064"
"11762","116682","70789","70789_116682"
"11763","287818","246746","246746_287818"
"11764","690076","217306","217306_690076"
"11765","56081","233208","233208_56081"
"11766","64865","18530","18530_64865"
"11767","315121","104445","104445_315121"
"11768","29263","11480","11480_29263"
"11769","308836","233529","233529_308836"
"11770","363104","235505","235505_363104"
"11771","365241","16495","16495_365241"
"11772","367699","245381","245381_367699"
"11773","304203","72267","72267_304203"
"11774","362483","67157","67157_362483"
"11775","303113","76901","76901_303113"
"11776","287130","68509","68509_287130"
"11777","307376","225631","225631_307376"
"11778","304951","66977","66977_304951"
"11779","308837","101861","101861_308837"
"11780","117023","16538","16538_117023"
"11781","287746","57778","57778_287746"
"11782","685707","215690","215690_685707"
"11783","84590","80718","80718_84590"
"11784","171492","26405","26405_171492"
"11785","102546764","105886298","105886298_102546764"
"11786","301543","433323","433323_301543"
"11787","365900","11694","11694_365900"
"11788","308899","17540","17540_308899"
"11789","25026","11535","11535_25026"
"11790","292918","18419","18419_292918"
"11791","56827","239556","239556_56827"
"11792","641452","56550","56550_641452"
"11793","366061","14425","14425_366061"
"11794","311093","77771","77771_311093"
"11795","58844","50915","50915_58844"
"11796","691589","269610","269610_691589"
"11797","338443","227289","227289_338443"
"11798","171124","72199","72199_171124"
"11799","295631","18779","18779_295631"
"11800","688705","320127","320127_688705"
"11801","500066","320609","320609_500066"
"11802","304204","102209","102209_304204"
"11803","360711","224171","224171_360711"
"11804","84494","22066","22066_84494"
"11805","292912","69903","69903_292912"
"11806","24889","12425","12425_24889"
"11807","117087","116873","116873_117087"
"11808","314443","212198","212198_314443"
"11809","291853","330830","330830_291853"
"11810","316242","21645","21645_316242"
"11811","315764","102595","102595_315764"
"11812","691572","208080","208080_691572"
"11813","286939","71566","71566_286939"
"11814","363930","20345","20345_363930"
"11815","25555","20608","20608_25555"
"11816","288444","15505","15505_288444"
"11817","498133","75860","75860_498133"
"11818","367039","319899","319899_367039"
"11819","295625","227937","227937_295625"
"11820","316205","70530","70530_316205"
"11821","367056","245902","245902_367056"
"11822","79219","14803","14803_79219"
"11823","362194","228536","228536_362194"
"11824","365360","74424","74424_365360"
"11825","294333","108707","108707_294333"
"11826","364994","71854","71854_364994"
"11827","291984","319446","319446_291984"
"11828","362246","68728","68728_362246"
"11829","313385","242553","242553_313385"
"11830","500528","622665","622665_500528"
"11831","64830","22249","22249_64830"
"11832","360730","239790","239790_360730"
"11833","294853","16668","16668_294853"
"11834","641386","231855","231855_641386"
"11835","24929","19218","19218_24929"
"11836","287437","69583","69583_287437"
"11837","24498","16193","16193_24498"
"11838","365769","60505","60505_365769"
"11839","292661","19222","19222_292661"
"11840","29541","18207","18207_29541"
"11841","367391","17167","17167_367391"
"11842","678704","224088","224088_678704"
"11843","363799","268880","268880_363799"
"11844","497932","104709","104709_497932"
"11845","117025","214951","214951_117025"
"11846","378939","224065","224065_378939"
"11847","246044","260301","260301_246044"
"11848","311886","26920","26920_311886"
"11849","116693","19159","19159_116693"
"11850","120095278","102639132","102639132_120095278"
"11851","690586","71452","71452_690586"
"11852","303538","80861","80861_303538"
"11853","25332","17314","17314_25332"
"11854","309957","17258","17258_309957"
"11855","29138","12217","12217_29138"
"11856","501869","26904","26904_501869"
"11857","102556681","545378","545378_102556681"
"11858","299242","14744","14744_299242"
"11859","100233213","627214","627214_100233213"
"11860","293288","244180","244180_293288"
"11861","498534","67750","67750_498534"
"11862","84355","11927","11927_84355"
"11863","497906","52570","52570_497906"
"11864","500870","105837","105837_500870"
"11865","313340","329877","329877_313340"
"11866","362083","381353","381353_362083"
"11867","312981","65973","65973_312981"
"11868","363554","328783","328783_363554"
"11869","25103","108015","108015_25103"
"11870","317241","19820","19820_317241"
"11871","305096","213417","213417_305096"
"11872","685202","58229","58229_685202"
"11873","494219","101351","101351_494219"
"11874","305230","27428","27428_305230"
"11875","305234","52331","52331_305234"
"11876","363055","214552","214552_363055"
"11877","682837","17833","17833_682837"
"11878","309114","74180","74180_309114"
"11879","300117","271305","271305_300117"
"11880","360646","67803","67803_360646"
"11881","498206","21934","21934_498206"
"11882","315045","67724","67724_315045"
"11883","361728","72982","72982_361728"
"11884","305451","231130","231130_305451"
"11885","361676","66853","66853_361676"
"11886","287450","216867","216867_287450"
"11887","287451","69309","69309_287451"
"11888","311658","18019","18019_311658"
"11889","686590","232227","232227_686590"
"11890","360498","72106","72106_360498"
"11891","306860","14538","14538_306860"
"11892","102550196","654821","654821_102550196"
"11893","311567","16396","16396_311567"
"11894","362242","20648","20648_362242"
"11895","25652","19220","19220_25652"
"11896","312952","242291","242291_312952"
"11897","287275","77371","77371_287275"
"11898","287564","270893","270893_287564"
"11899","296178","66634","66634_296178"
"11900","314332","217733","217733_314332"
"11901","94203","18654","18654_94203"
"11902","499302","545276","545276_499302"
"11903","293667","108902","108902_293667"
"11904","171083","71927","71927_171083"
"11905","689623","69666","69666_689623"
"11906","25265","18441","18441_25265"
"11907","297602","213233","213233_297602"
"11908","314311","217705","217705_314311"
"11909","502208","234788","234788_502208"
"11910","500941","78100","78100_500941"
